Age Group,Age Group Name,Date,Expanded,Expanded by year,Frequency,Indicator,Indicator Name,Location,Location_Name,Location Name (copy),Location RegionId,Measure,Measure Name,Measure Unit,Units,% Uninsured,Scale
KN.A1,All Age Group,1/1/2010,Expanded,Expanded 2014,A,KN.VA28,Employment-based,US_DE,Delaware,Delaware,US_DE,M.13,Percent,%,%,61.9,1
KN.A1,All Age Group,1/1/2011,Expanded,Expanded 2014,A,KN.VA28,Employment-based,US_DE,Delaware,Delaware,US_DE,M.13,Percent,%,%,62.3,1
KN.A1,All Age Group,1/1/2012,Expanded,Expanded 2014,A,KN.VA28,Employment-based,US_DE,Delaware,Delaware,US_DE,M.13,Percent,%,%,61.8,1
KN.A1,All Age Group,1/1/2013,Expanded,Expanded 2014,A,KN.VA28,Employment-based,US_DE,Delaware,Delaware,US_DE,M.13,Percent,%,%,60.7,1
KN.A1,All Age Group,1/1/2014,Expanded,Expanded 2014,A,KN.VA28,Employment-based,US_DE,Delaware,Delaware,US_DE,M.13,Percent,%,%,61.1,1
KN.A1,All Age Group,1/1/2015,Expanded,Expanded 2014,A,KN.VA28,Employment-based,US_DE,Delaware,Delaware,US_DE,M.13,Percent,%,%,60.5,1
KN.A1,All Age Group,1/1/2016,Expanded,Expanded 2014,A,KN.VA28,Employment-based,US_DE,Delaware,Delaware,US_DE,M.13,Percent,%,%,60.3,1
KN.A1,All Age Group,1/1/2017,Expanded,Expanded 2014,A,KN.VA28,Employment-based,US_DE,Delaware,Delaware,US_DE,M.13,Percent,%,%,62.3,1
KN.A1,All Age Group,1/1/2018,Expanded,Expanded 2014,A,KN.VA28,Employment-based,US_DE,Delaware,Delaware,US_DE,M.13,Percent,%,%,59.7,1
KN.A1,All Age Group,1/1/2019,Expanded,Expanded 2014,A,KN.VA28,Employment-based,US_DE,Delaware,Delaware,US_DE,M.13,Percent,%,%,59.4,1
KN.A1,All Age Group,1/1/2008,Expanded,Expanded 2014,A,KN.VA33,Direct Purchase,US_DE,Delaware,Delaware,US_DE,M.13,Percent,%,%,13.4,1
KN.A1,All Age Group,1/1/2009,Expanded,Expanded 2014,A,KN.VA33,Direct Purchase,US_DE,Delaware,Delaware,US_DE,M.13,Percent,%,%,10.9,1
KN.A1,All Age Group,1/1/2010,Expanded,Expanded 2014,A,KN.VA33,Direct Purchase,US_DE,Delaware,Delaware,US_DE,M.13,Percent,%,%,11.9,1
KN.A1,All Age Group,1/1/2011,Expanded,Expanded 2014,A,KN.VA33,Direct Purchase,US_DE,Delaware,Delaware,US_DE,M.13,Percent,%,%,11.3,1
KN.A1,All Age Group,1/1/2012,Expanded,Expanded 2014,A,KN.VA33,Direct Purchase,US_DE,Delaware,Delaware,US_DE,M.13,Percent,%,%,10.6,1
KN.A1,All Age Group,1/1/2013,Expanded,Expanded 2014,A,KN.VA33,Direct Purchase,US_DE,Delaware,Delaware,US_DE,M.13,Percent,%,%,10.8,1
KN.A1,All Age Group,1/1/2014,Expanded,Expanded 2014,A,KN.VA33,Direct Purchase,US_DE,Delaware,Delaware,US_DE,M.13,Percent,%,%,11.1,1
KN.A1,All Age Group,1/1/2015,Expanded,Expanded 2014,A,KN.VA33,Direct Purchase,US_DE,Delaware,Delaware,US_DE,M.13,Percent,%,%,11.5,1
KN.A1,All Age Group,1/1/2016,Expanded,Expanded 2014,A,KN.VA33,Direct Purchase,US_DE,Delaware,Delaware,US_DE,M.13,Percent,%,%,12.8,1
KN.A1,All Age Group,1/1/2017,Expanded,Expanded 2014,A,KN.VA33,Direct Purchase,US_DE,Delaware,Delaware,US_DE,M.13,Percent,%,%,12.5,1
KN.A1,All Age Group,1/1/2018,Expanded,Expanded 2014,A,KN.VA33,Direct Purchase,US_DE,Delaware,Delaware,US_DE,M.13,Percent,%,%,13.2,1
KN.A1,All Age Group,1/1/2019,Expanded,Expanded 2014,A,KN.VA33,Direct Purchase,US_DE,Delaware,Delaware,US_DE,M.13,Percent,%,%,13.6,1
KN.A1,All Age Group,1/1/2008,Expanded,Expanded 2014,A,KN.VA38,Tricare,US_DE,Delaware,Delaware,US_DE,M.13,Percent,%,%,3.4,1
KN.A1,All Age Group,1/1/2009,Expanded,Expanded 2014,A,KN.VA38,Tricare,US_DE,Delaware,Delaware,US_DE,M.13,Percent,%,%,3.4,1
KN.A1,All Age Group,1/1/2010,Expanded,Expanded 2014,A,KN.VA38,Tricare,US_DE,Delaware,Delaware,US_DE,M.13,Percent,%,%,3.4,1
KN.A1,All Age Group,1/1/2011,Expanded,Expanded 2014,A,KN.VA38,Tricare,US_DE,Delaware,Delaware,US_DE,M.13,Percent,%,%,3.2,1
KN.A1,All Age Group,1/1/2012,Expanded,Expanded 2014,A,KN.VA38,Tricare,US_DE,Delaware,Delaware,US_DE,M.13,Percent,%,%,3.3,1
KN.A1,All Age Group,1/1/2013,Expanded,Expanded 2014,A,KN.VA38,Tricare,US_DE,Delaware,Delaware,US_DE,M.13,Percent,%,%,3.5,1
KN.A1,All Age Group,1/1/2014,Expanded,Expanded 2014,A,KN.VA38,Tricare,US_DE,Delaware,Delaware,US_DE,M.13,Percent,%,%,3.9,1
KN.A1,All Age Group,1/1/2015,Expanded,Expanded 2014,A,KN.VA38,Tricare,US_DE,Delaware,Delaware,US_DE,M.13,Percent,%,%,3.6,1
KN.A1,All Age Group,1/1/2016,Expanded,Expanded 2014,A,KN.VA38,Tricare,US_DE,Delaware,Delaware,US_DE,M.13,Percent,%,%,3.1,1
KN.A1,All Age Group,1/1/2017,Expanded,Expanded 2014,A,KN.VA38,Tricare,US_DE,Delaware,Delaware,US_DE,M.13,Percent,%,%,3.7,1
KN.A1,All Age Group,1/1/2018,Expanded,Expanded 2014,A,KN.VA38,Tricare,US_DE,Delaware,Delaware,US_DE,M.13,Percent,%,%,2.8,1
KN.A1,All Age Group,1/1/2019,Expanded,Expanded 2014,A,KN.VA38,Tricare,US_DE,Delaware,Delaware,US_DE,M.13,Percent,%,%,4.4,1
KN.A1,All Age Group,1/1/2008,Expanded,Expanded 2014,A,KN.VA44,Government Health Insurance,US_DE,Delaware,Delaware,US_DE,M.13,Percent,%,%,28.9,1
KN.A1,All Age Group,1/1/2009,Expanded,Expanded 2014,A,KN.VA44,Government Health Insurance,US_DE,Delaware,Delaware,US_DE,M.13,Percent,%,%,31,1
KN.A1,All Age Group,1/1/2010,Expanded,Expanded 2014,A,KN.VA44,Government Health Insurance,US_DE,Delaware,Delaware,US_DE,M.13,Percent,%,%,33.1,1
KN.A1,All Age Group,1/1/2011,Expanded,Expanded 2014,A,KN.VA44,Government Health Insurance,US_DE,Delaware,Delaware,US_DE,M.13,Percent,%,%,33.9,1
KN.A1,All Age Group,1/1/2008,Expanded,Expanded 2014,A,KN.VA11,Health Insurance Coverage Status,US_DC,District of Columbia,District of Columbia,US_DC,M.13,Percent,%,%,100,1
KN.A1,All Age Group,1/1/2008,Not Expanded,Not Expanded,A,KN.VA11,Health Insurance Coverage Status,US_FL,Florida,Florida,US_FL,M.13,Percent,%,%,100,1
KN.A1,All Age Group,1/1/2008,Not Expanded,Not Expanded,A,KN.VA11,Health Insurance Coverage Status,US_GA,Georgia,Georgia,US_GA,M.13,Percent,%,%,100,1
KN.A1,All Age Group,1/1/2008,Expanded,Expanded 2014,A,KN.VA11,Health Insurance Coverage Status,US_HI,Hawaii,Hawaii,US_HI,M.13,Percent,%,%,100,1
KN.A1,All Age Group,1/1/2008,Expanded,Expanded 2014,A,KN.VA11,Health Insurance Coverage Status,US_IA,Iowa,Iowa,US_IA,M.13,Percent,%,%,100,1
KN.A1,All Age Group,1/1/2008,Not Expanded,Expanded 2020,A,KN.VA11,Health Insurance Coverage Status,US_ID,Idaho,Idaho,US_ID,M.13,Percent,%,%,100,1
KN.A1,All Age Group,1/1/2008,Expanded,Expanded 2014,A,KN.VA11,Health Insurance Coverage Status,US_IL,Illinois,Illinois,US_IL,M.13,Percent,%,%,100,1
KN.A1,All Age Group,1/1/2008,Expanded,Expanded 2015,A,KN.VA11,Health Insurance Coverage Status,US_IN,Indiana,Indiana,US_IN,M.13,Percent,%,%,100,1
KN.A1,All Age Group,1/1/2008,Not Expanded,Not Expanded,A,KN.VA11,Health Insurance Coverage Status,US_KS,Kansas,Kansas,US_KS,M.13,Percent,%,%,100,1
KN.A1,All Age Group,1/1/2008,Expanded,Expanded 2014,A,KN.VA11,Health Insurance Coverage Status,US_KY,Kentucky,Kentucky,US_KY,M.13,Percent,%,%,100,1
KN.A1,All Age Group,1/1/2008,Expanded,Expanded 2016,A,KN.VA11,Health Insurance Coverage Status,US_LA,Louisiana,Louisiana,US_LA,M.13,Percent,%,%,100,1
KN.A1,All Age Group,1/1/2008,Expanded,Expanded 2014,A,KN.VA11,Health Insurance Coverage Status,US_MA,Massachusetts,Massachusetts,US_MA,M.13,Percent,%,%,100,1
KN.A1,All Age Group,1/1/2008,Expanded,Expanded 2014,A,KN.VA11,Health Insurance Coverage Status,US_MD,Maryland,Maryland,US_MD,M.13,Percent,%,%,100,1
KN.A1,All Age Group,1/1/2008,Expanded,Expanded 2014,A,KN.VA11,Health Insurance Coverage Status,US_ME,Maine,Maine,US_ME,M.13,Percent,%,%,100,1
KN.A1,All Age Group,1/1/2008,Expanded,Expanded 2014,A,KN.VA11,Health Insurance Coverage Status,US_MI,Michigan,Michigan,US_MI,M.13,Percent,%,%,100,1
KN.A1,All Age Group,1/1/2008,Expanded,Expanded 2014,A,KN.VA11,Health Insurance Coverage Status,US_MN,Minnesota,Minnesota,US_MN,M.13,Percent,%,%,100,1
KN.A1,All Age Group,1/1/2008,Not Expanded,Expanded 2021,A,KN.VA11,Health Insurance Coverage Status,US_MO,Missouri,Missouri,US_MO,M.13,Percent,%,%,100,1
KN.A1,All Age Group,1/1/2008,Not Expanded,Not Expanded,A,KN.VA11,Health Insurance Coverage Status,US_MS,Mississippi,Mississippi,US_MS,M.13,Percent,%,%,100,1
KN.A1,All Age Group,1/1/2008,Expanded,Expanded 2016,A,KN.VA11,Health Insurance Coverage Status,US_MT,Montana,Montana,US_MT,M.13,Percent,%,%,100,1
KN.A1,All Age Group,1/1/2008,Not Expanded,Not Expanded,A,KN.VA11,Health Insurance Coverage Status,US_NC,North Carolina,North Carolina,US_NC,M.13,Percent,%,%,100,1
KN.A1,All Age Group,1/1/2008,Expanded,Expanded 2014,A,KN.VA11,Health Insurance Coverage Status,US_ND,North Dakota,North Dakota,US_ND,M.13,Percent,%,%,100,1
KN.A1,All Age Group,1/1/2008,Not Expanded,Expanded 2020,A,KN.VA11,Health Insurance Coverage Status,US_NE,Nebraska,Nebraska,US_NE,M.13,Percent,%,%,100,1
KN.A1,All Age Group,1/1/2008,Expanded,Expanded 2014,A,KN.VA11,Health Insurance Coverage Status,US_NH,New Hampshire,New Hampshire,US_NH,M.13,Percent,%,%,100,1
KN.A1,All Age Group,1/1/2008,Expanded,Expanded 2014,A,KN.VA11,Health Insurance Coverage Status,US_NJ,New Jersey,New Jersey,US_NJ,M.13,Percent,%,%,100,1
KN.A1,All Age Group,1/1/2008,Expanded,Expanded 2014,A,KN.VA11,Health Insurance Coverage Status,US_NM,New Mexico,New Mexico,US_NM,M.13,Percent,%,%,100,1
KN.A1,All Age Group,1/1/2008,Expanded,Expanded 2014,A,KN.VA11,Health Insurance Coverage Status,US_NV,Nevada,Nevada,US_NV,M.13,Percent,%,%,100,1
KN.A1,All Age Group,1/1/2008,Expanded,Expanded 2014,A,KN.VA11,Health Insurance Coverage Status,US_NY,New York,New York,US_NY,M.13,Percent,%,%,100,1
KN.A1,All Age Group,1/1/2008,Expanded,Expanded 2014,A,KN.VA11,Health Insurance Coverage Status,US_OH,Ohio,Ohio,US_OH,M.13,Percent,%,%,100,1
KN.A1,All Age Group,1/1/2008,Not Expanded,Expanded 2021,A,KN.VA11,Health Insurance Coverage Status,US_OK,Oklahoma,Oklahoma,US_OK,M.13,Percent,%,%,100,1
KN.A1,All Age Group,1/1/2008,Expanded,Expanded 2014,A,KN.VA11,Health Insurance Coverage Status,US_OR,Oregon,Oregon,US_OR,M.13,Percent,%,%,100,1
KN.A1,All Age Group,1/1/2008,Expanded,Expanded 2015,A,KN.VA11,Health Insurance Coverage Status,US_PA,Pennsylvania,Pennsylvania,US_PA,M.13,Percent,%,%,100,1
KN.A1,All Age Group,1/1/2008,Expanded,Expanded 2014,A,KN.VA11,Health Insurance Coverage Status,US_RI,Rhode Island,Rhode Island,US_RI,M.13,Percent,%,%,100,1
KN.A1,All Age Group,1/1/2008,Not Expanded,Not Expanded,A,KN.VA11,Health Insurance Coverage Status,US_SC,South Carolina,South Carolina,US_SC,M.13,Percent,%,%,100,1
KN.A1,All Age Group,1/1/2008,Not Expanded,Not Expanded,A,KN.VA11,Health Insurance Coverage Status,US_SD,South Dakota,South Dakota,US_SD,M.13,Percent,%,%,100,1
KN.A1,All Age Group,1/1/2008,Not Expanded,Not Expanded,A,KN.VA11,Health Insurance Coverage Status,US_TN,Tennessee,Tennessee,US_TN,M.13,Percent,%,%,100,1
KN.A1,All Age Group,1/1/2008,Not Expanded,Not Expanded,A,KN.VA11,Health Insurance Coverage Status,US_TX,Texas,Texas,US_TX,M.13,Percent,%,%,100,1
KN.A1,All Age Group,1/1/2008,Not Expanded,Expanded 2020,A,KN.VA11,Health Insurance Coverage Status,US_UT,Utah,Utah,US_UT,M.13,Percent,%,%,100,1
KN.A1,All Age Group,1/1/2008,Not Expanded,Expanded 2019,A,KN.VA11,Health Insurance Coverage Status,US_VA,Virginia,Virginia,US_VA,M.13,Percent,%,%,100,1
KN.A1,All Age Group,1/1/2008,Expanded,Expanded 2014,A,KN.VA11,Health Insurance Coverage Status,US_VT,Vermont,Vermont,US_VT,M.13,Percent,%,%,100,1
KN.A1,All Age Group,1/1/2008,Expanded,Expanded 2014,A,KN.VA11,Health Insurance Coverage Status,US_WA,Washington,Washington,US_WA,M.13,Percent,%,%,100,1
KN.A1,All Age Group,1/1/2008,Not Expanded,Not Expanded,A,KN.VA11,Health Insurance Coverage Status,US_WI,Wisconsin,Wisconsin,US_WI,M.13,Percent,%,%,100,1
KN.A1,All Age Group,1/1/2008,Expanded,Expanded 2014,A,KN.VA11,Health Insurance Coverage Status,US_WV,West Virginia,West Virginia,US_WV,M.13,Percent,%,%,100,1
KN.A1,All Age Group,1/1/2008,Not Expanded,Not Expanded,A,KN.VA11,Health Insurance Coverage Status,US_WY,Wyoming,Wyoming,US_WY,M.13,Percent,%,%,100,1
KN.A1,All Age Group,1/1/2009,Expanded,Expanded 2014,A,KN.VA11,Health Insurance Coverage Status,US_DC,District of Columbia,District of Columbia,US_DC,M.13,Percent,%,%,100,1
KN.A1,All Age Group,1/1/2009,Not Expanded,Not Expanded,A,KN.VA11,Health Insurance Coverage Status,US_FL,Florida,Florida,US_FL,M.13,Percent,%,%,100,1
KN.A1,All Age Group,1/1/2009,Not Expanded,Not Expanded,A,KN.VA11,Health Insurance Coverage Status,US_GA,Georgia,Georgia,US_GA,M.13,Percent,%,%,100,1
KN.A1,All Age Group,1/1/2009,Expanded,Expanded 2014,A,KN.VA11,Health Insurance Coverage Status,US_HI,Hawaii,Hawaii,US_HI,M.13,Percent,%,%,100,1
KN.A1,All Age Group,1/1/2009,Expanded,Expanded 2014,A,KN.VA11,Health Insurance Coverage Status,US_IA,Iowa,Iowa,US_IA,M.13,Percent,%,%,100,1
KN.A1,All Age Group,1/1/2009,Not Expanded,Expanded 2020,A,KN.VA11,Health Insurance Coverage Status,US_ID,Idaho,Idaho,US_ID,M.13,Percent,%,%,100,1
KN.A1,All Age Group,1/1/2009,Expanded,Expanded 2014,A,KN.VA11,Health Insurance Coverage Status,US_IL,Illinois,Illinois,US_IL,M.13,Percent,%,%,100,1
KN.A1,All Age Group,1/1/2009,Expanded,Expanded 2015,A,KN.VA11,Health Insurance Coverage Status,US_IN,Indiana,Indiana,US_IN,M.13,Percent,%,%,100,1
KN.A1,All Age Group,1/1/2009,Not Expanded,Not Expanded,A,KN.VA11,Health Insurance Coverage Status,US_KS,Kansas,Kansas,US_KS,M.13,Percent,%,%,100,1
KN.A1,All Age Group,1/1/2009,Expanded,Expanded 2014,A,KN.VA11,Health Insurance Coverage Status,US_KY,Kentucky,Kentucky,US_KY,M.13,Percent,%,%,100,1
KN.A1,All Age Group,1/1/2009,Expanded,Expanded 2016,A,KN.VA11,Health Insurance Coverage Status,US_LA,Louisiana,Louisiana,US_LA,M.13,Percent,%,%,100,1
KN.A1,All Age Group,1/1/2009,Expanded,Expanded 2014,A,KN.VA11,Health Insurance Coverage Status,US_MA,Massachusetts,Massachusetts,US_MA,M.13,Percent,%,%,100,1
KN.A1,All Age Group,1/1/2009,Expanded,Expanded 2014,A,KN.VA11,Health Insurance Coverage Status,US_MD,Maryland,Maryland,US_MD,M.13,Percent,%,%,100,1
KN.A1,All Age Group,1/1/2009,Expanded,Expanded 2014,A,KN.VA11,Health Insurance Coverage Status,US_ME,Maine,Maine,US_ME,M.13,Percent,%,%,100,1
KN.A1,All Age Group,1/1/2009,Expanded,Expanded 2014,A,KN.VA11,Health Insurance Coverage Status,US_MI,Michigan,Michigan,US_MI,M.13,Percent,%,%,100,1
KN.A1,All Age Group,1/1/2009,Expanded,Expanded 2014,A,KN.VA11,Health Insurance Coverage Status,US_MN,Minnesota,Minnesota,US_MN,M.13,Percent,%,%,100,1
KN.A1,All Age Group,1/1/2009,Not Expanded,Expanded 2021,A,KN.VA11,Health Insurance Coverage Status,US_MO,Missouri,Missouri,US_MO,M.13,Percent,%,%,100,1
KN.A1,All Age Group,1/1/2009,Not Expanded,Not Expanded,A,KN.VA11,Health Insurance Coverage Status,US_MS,Mississippi,Mississippi,US_MS,M.13,Percent,%,%,100,1
KN.A1,All Age Group,1/1/2009,Expanded,Expanded 2016,A,KN.VA11,Health Insurance Coverage Status,US_MT,Montana,Montana,US_MT,M.13,Percent,%,%,100,1
KN.A1,All Age Group,1/1/2009,Not Expanded,Not Expanded,A,KN.VA11,Health Insurance Coverage Status,US_NC,North Carolina,North Carolina,US_NC,M.13,Percent,%,%,100,1
KN.A1,All Age Group,1/1/2009,Expanded,Expanded 2014,A,KN.VA11,Health Insurance Coverage Status,US_ND,North Dakota,North Dakota,US_ND,M.13,Percent,%,%,100,1
KN.A1,All Age Group,1/1/2009,Not Expanded,Expanded 2020,A,KN.VA11,Health Insurance Coverage Status,US_NE,Nebraska,Nebraska,US_NE,M.13,Percent,%,%,100,1
KN.A1,All Age Group,1/1/2009,Expanded,Expanded 2014,A,KN.VA11,Health Insurance Coverage Status,US_NH,New Hampshire,New Hampshire,US_NH,M.13,Percent,%,%,100,1
KN.A1,All Age Group,1/1/2009,Expanded,Expanded 2014,A,KN.VA11,Health Insurance Coverage Status,US_NJ,New Jersey,New Jersey,US_NJ,M.13,Percent,%,%,100,1
KN.A1,All Age Group,1/1/2009,Expanded,Expanded 2014,A,KN.VA11,Health Insurance Coverage Status,US_NM,New Mexico,New Mexico,US_NM,M.13,Percent,%,%,100,1
KN.A1,All Age Group,1/1/2009,Expanded,Expanded 2014,A,KN.VA11,Health Insurance Coverage Status,US_NV,Nevada,Nevada,US_NV,M.13,Percent,%,%,100,1
KN.A1,All Age Group,1/1/2009,Expanded,Expanded 2014,A,KN.VA11,Health Insurance Coverage Status,US_NY,New York,New York,US_NY,M.13,Percent,%,%,100,1
KN.A1,All Age Group,1/1/2009,Expanded,Expanded 2014,A,KN.VA11,Health Insurance Coverage Status,US_OH,Ohio,Ohio,US_OH,M.13,Percent,%,%,100,1
KN.A1,All Age Group,1/1/2009,Not Expanded,Expanded 2021,A,KN.VA11,Health Insurance Coverage Status,US_OK,Oklahoma,Oklahoma,US_OK,M.13,Percent,%,%,100,1
KN.A1,All Age Group,1/1/2009,Expanded,Expanded 2014,A,KN.VA11,Health Insurance Coverage Status,US_OR,Oregon,Oregon,US_OR,M.13,Percent,%,%,100,1
KN.A1,All Age Group,1/1/2009,Expanded,Expanded 2015,A,KN.VA11,Health Insurance Coverage Status,US_PA,Pennsylvania,Pennsylvania,US_PA,M.13,Percent,%,%,100,1
KN.A1,All Age Group,1/1/2009,Expanded,Expanded 2014,A,KN.VA11,Health Insurance Coverage Status,US_RI,Rhode Island,Rhode Island,US_RI,M.13,Percent,%,%,100,1
KN.A1,All Age Group,1/1/2009,Not Expanded,Not Expanded,A,KN.VA11,Health Insurance Coverage Status,US_SC,South Carolina,South Carolina,US_SC,M.13,Percent,%,%,100,1
KN.A1,All Age Group,1/1/2009,Not Expanded,Not Expanded,A,KN.VA11,Health Insurance Coverage Status,US_SD,South Dakota,South Dakota,US_SD,M.13,Percent,%,%,100,1
KN.A1,All Age Group,1/1/2009,Not Expanded,Not Expanded,A,KN.VA11,Health Insurance Coverage Status,US_TN,Tennessee,Tennessee,US_TN,M.13,Percent,%,%,100,1
KN.A1,All Age Group,1/1/2009,Not Expanded,Not Expanded,A,KN.VA11,Health Insurance Coverage Status,US_TX,Texas,Texas,US_TX,M.13,Percent,%,%,100,1
KN.A1,All Age Group,1/1/2009,Not Expanded,Expanded 2020,A,KN.VA11,Health Insurance Coverage Status,US_UT,Utah,Utah,US_UT,M.13,Percent,%,%,100,1
KN.A1,All Age Group,1/1/2009,Not Expanded,Expanded 2019,A,KN.VA11,Health Insurance Coverage Status,US_VA,Virginia,Virginia,US_VA,M.13,Percent,%,%,100,1
KN.A1,All Age Group,1/1/2009,Expanded,Expanded 2014,A,KN.VA11,Health Insurance Coverage Status,US_VT,Vermont,Vermont,US_VT,M.13,Percent,%,%,100,1
KN.A1,All Age Group,1/1/2009,Expanded,Expanded 2014,A,KN.VA11,Health Insurance Coverage Status,US_WA,Washington,Washington,US_WA,M.13,Percent,%,%,100,1
KN.A1,All Age Group,1/1/2009,Not Expanded,Not Expanded,A,KN.VA11,Health Insurance Coverage Status,US_WI,Wisconsin,Wisconsin,US_WI,M.13,Percent,%,%,100,1
KN.A1,All Age Group,1/1/2009,Expanded,Expanded 2014,A,KN.VA11,Health Insurance Coverage Status,US_WV,West Virginia,West Virginia,US_WV,M.13,Percent,%,%,100,1
KN.A1,All Age Group,1/1/2009,Not Expanded,Not Expanded,A,KN.VA11,Health Insurance Coverage Status,US_WY,Wyoming,Wyoming,US_WY,M.13,Percent,%,%,100,1
KN.A1,All Age Group,1/1/2010,Expanded,Expanded 2014,A,KN.VA11,Health Insurance Coverage Status,US_DC,District of Columbia,District of Columbia,US_DC,M.13,Percent,%,%,100,1
KN.A1,All Age Group,1/1/2010,Not Expanded,Not Expanded,A,KN.VA11,Health Insurance Coverage Status,US_FL,Florida,Florida,US_FL,M.13,Percent,%,%,100,1
KN.A1,All Age Group,1/1/2010,Not Expanded,Not Expanded,A,KN.VA11,Health Insurance Coverage Status,US_GA,Georgia,Georgia,US_GA,M.13,Percent,%,%,100,1
KN.A1,All Age Group,1/1/2010,Expanded,Expanded 2014,A,KN.VA11,Health Insurance Coverage Status,US_HI,Hawaii,Hawaii,US_HI,M.13,Percent,%,%,100,1
KN.A1,All Age Group,1/1/2010,Expanded,Expanded 2014,A,KN.VA11,Health Insurance Coverage Status,US_IA,Iowa,Iowa,US_IA,M.13,Percent,%,%,100,1
KN.A1,All Age Group,1/1/2010,Not Expanded,Expanded 2020,A,KN.VA11,Health Insurance Coverage Status,US_ID,Idaho,Idaho,US_ID,M.13,Percent,%,%,100,1
KN.A1,All Age Group,1/1/2010,Expanded,Expanded 2014,A,KN.VA11,Health Insurance Coverage Status,US_IL,Illinois,Illinois,US_IL,M.13,Percent,%,%,100,1
KN.A1,All Age Group,1/1/2010,Expanded,Expanded 2015,A,KN.VA11,Health Insurance Coverage Status,US_IN,Indiana,Indiana,US_IN,M.13,Percent,%,%,100,1
KN.A1,All Age Group,1/1/2010,Not Expanded,Not Expanded,A,KN.VA11,Health Insurance Coverage Status,US_KS,Kansas,Kansas,US_KS,M.13,Percent,%,%,100,1
KN.A1,All Age Group,1/1/2010,Expanded,Expanded 2014,A,KN.VA11,Health Insurance Coverage Status,US_KY,Kentucky,Kentucky,US_KY,M.13,Percent,%,%,100,1
KN.A1,All Age Group,1/1/2010,Expanded,Expanded 2016,A,KN.VA11,Health Insurance Coverage Status,US_LA,Louisiana,Louisiana,US_LA,M.13,Percent,%,%,100,1
KN.A1,All Age Group,1/1/2010,Expanded,Expanded 2014,A,KN.VA11,Health Insurance Coverage Status,US_MA,Massachusetts,Massachusetts,US_MA,M.13,Percent,%,%,100,1
KN.A1,All Age Group,1/1/2010,Expanded,Expanded 2014,A,KN.VA11,Health Insurance Coverage Status,US_MD,Maryland,Maryland,US_MD,M.13,Percent,%,%,100,1
KN.A1,All Age Group,1/1/2010,Expanded,Expanded 2014,A,KN.VA11,Health Insurance Coverage Status,US_ME,Maine,Maine,US_ME,M.13,Percent,%,%,100,1
KN.A1,All Age Group,1/1/2010,Expanded,Expanded 2014,A,KN.VA11,Health Insurance Coverage Status,US_MI,Michigan,Michigan,US_MI,M.13,Percent,%,%,100,1
KN.A1,All Age Group,1/1/2010,Expanded,Expanded 2014,A,KN.VA11,Health Insurance Coverage Status,US_MN,Minnesota,Minnesota,US_MN,M.13,Percent,%,%,100,1
KN.A1,All Age Group,1/1/2010,Not Expanded,Expanded 2021,A,KN.VA11,Health Insurance Coverage Status,US_MO,Missouri,Missouri,US_MO,M.13,Percent,%,%,100,1
KN.A1,All Age Group,1/1/2010,Not Expanded,Not Expanded,A,KN.VA11,Health Insurance Coverage Status,US_MS,Mississippi,Mississippi,US_MS,M.13,Percent,%,%,100,1
KN.A1,All Age Group,1/1/2010,Expanded,Expanded 2016,A,KN.VA11,Health Insurance Coverage Status,US_MT,Montana,Montana,US_MT,M.13,Percent,%,%,100,1
KN.A1,All Age Group,1/1/2010,Not Expanded,Not Expanded,A,KN.VA11,Health Insurance Coverage Status,US_NC,North Carolina,North Carolina,US_NC,M.13,Percent,%,%,100,1
KN.A1,All Age Group,1/1/2010,Expanded,Expanded 2014,A,KN.VA11,Health Insurance Coverage Status,US_ND,North Dakota,North Dakota,US_ND,M.13,Percent,%,%,100,1
KN.A1,All Age Group,1/1/2010,Not Expanded,Expanded 2020,A,KN.VA11,Health Insurance Coverage Status,US_NE,Nebraska,Nebraska,US_NE,M.13,Percent,%,%,100,1
KN.A1,All Age Group,1/1/2010,Expanded,Expanded 2014,A,KN.VA11,Health Insurance Coverage Status,US_NH,New Hampshire,New Hampshire,US_NH,M.13,Percent,%,%,100,1
KN.A1,All Age Group,1/1/2010,Expanded,Expanded 2014,A,KN.VA11,Health Insurance Coverage Status,US_NJ,New Jersey,New Jersey,US_NJ,M.13,Percent,%,%,100,1
KN.A1,All Age Group,1/1/2010,Expanded,Expanded 2014,A,KN.VA11,Health Insurance Coverage Status,US_NM,New Mexico,New Mexico,US_NM,M.13,Percent,%,%,100,1
KN.A1,All Age Group,1/1/2010,Expanded,Expanded 2014,A,KN.VA11,Health Insurance Coverage Status,US_NV,Nevada,Nevada,US_NV,M.13,Percent,%,%,100,1
KN.A1,All Age Group,1/1/2010,Expanded,Expanded 2014,A,KN.VA11,Health Insurance Coverage Status,US_NY,New York,New York,US_NY,M.13,Percent,%,%,100,1
KN.A1,All Age Group,1/1/2010,Expanded,Expanded 2014,A,KN.VA11,Health Insurance Coverage Status,US_OH,Ohio,Ohio,US_OH,M.13,Percent,%,%,100,1
KN.A1,All Age Group,1/1/2010,Not Expanded,Expanded 2021,A,KN.VA11,Health Insurance Coverage Status,US_OK,Oklahoma,Oklahoma,US_OK,M.13,Percent,%,%,100,1
KN.A1,All Age Group,1/1/2010,Expanded,Expanded 2014,A,KN.VA11,Health Insurance Coverage Status,US_OR,Oregon,Oregon,US_OR,M.13,Percent,%,%,100,1
